treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
FullFromStoB,5,7,24,433,Buyer,123,98,,,,Manual,Expired
FullFromStoB,5,7,24,435,Buyer,118,96,,,,Manual,Replaced
FullFromStoB,5,7,25,432,Seller,98,104,,,,Manual,Expired
FullFromStoB,5,7,27,436,Seller,108,113,,,,Manual,Expired
FullFromStoB,5,7,31,425,Buyer,143,33,,,,Manual,Expired
FullFromStoB,5,7,31,435,Buyer,118,99,99.0,430.0,34.0,Manual,Accepted
FullFromStoB,5,7,31,437,Buyer,113,93,,,,Manual,Expired
FullFromStoB,5,7,32,430,Seller,93,104,,,,Manual,Replaced
FullFromStoB,5,7,34,434,Seller,103,113,,,,Manual,Expired
FullFromStoB,5,7,34,430,Seller,93,99,99.0,435.0,34.0,Auto,Accepted
FullFromStoB,5,7,37,433,Buyer,123,100,,,,Manual,Expired
FullFromStoB,5,7,39,436,Seller,108,111,,,,Manual,Expired
FullFromStoB,5,7,41,425,Buyer,143,44,,,,Manual,Expired
FullFromStoB,5,7,41,432,Seller,98,104,104.0,431.0,46.0,Manual,Accepted
FullFromStoB,5,7,46,431,Buyer,128,104,104.0,432.0,46.0,Auto,Accepted
FullFromStoB,5,7,50,434,Seller,103,114,,,,Manual,Replaced
FullFromStoB,5,7,50,437,Buyer,113,94,,,,Manual,Expired
FullFromStoB,5,7,52,433,Buyer,123,105,,,,Manual,Expired
FullFromStoB,5,7,53,436,Seller,108,112,,,,Manual,Expired
FullFromStoB,5,7,57,434,Seller,103,123,,,,Manual,Expired
FullFromStoB,5,7,67,434,Seller,103,123,,,,Manual,Replaced
FullFromStoB,5,7,68,437,Buyer,113,96,,,,Manual,Expired
FullFromStoB,5,7,69,436,Seller,108,112,112.0,433.0,76.0,Manual,Accepted
FullFromStoB,5,7,72,433,Buyer,123,100,,,,Manual,Replaced
FullFromStoB,5,7,75,434,Seller,103,113,,,,Manual,Replaced
FullFromStoB,5,7,76,433,Buyer,123,112,112.0,436.0,76.0,Auto,Accepted
FullFromStoB,5,7,82,434,Seller,103,119,,,,Manual,Replaced
FullFromStoB,5,7,87,437,Buyer,113,98,,,,Manual,Expired
FullFromStoB,5,7,89,434,Seller,103,117,117.0,425.0,89.0,Manual,Accepted
FullFromStoB,5,7,89,425,Buyer,143,117,117.0,434.0,89.0,Auto,Accepted
FullFromStoB,5,8,1,433,Buyer,123,97,,,,Manual,Expired
FullFromStoB,5,8,2,437,Buyer,113,95,,,,Manual,Expired
FullFromStoB,5,8,2,426,Seller,83,99,99.0,429.0,5.0,Manual,Accepted
FullFromStoB,5,8,2,436,Seller,108,114,,,,Manual,Expired
FullFromStoB,5,8,3,427,Buyer,138,96,,,,Manual,Expired
FullFromStoB,5,8,3,428,Seller,88,110,,,,Manual,Replaced
FullFromStoB,5,8,4,432,Seller,98,105,,,,Manual,Expired
FullFromStoB,5,8,5,425,Buyer,143,9,,,,Manual,Expired
FullFromStoB,5,8,5,430,Seller,93,105,,,,Manual,Expired
FullFromStoB,5,8,5,429,Buyer,133,99,99.0,426.0,5.0,Manual,Replaced
FullFromStoB,5,8,5,431,Buyer,128,44,,,,Manual,Expired
FullFromStoB,5,8,5,435,Buyer,118,98,98.0,428.0,8.0,Manual,Accepted
FullFromStoB,5,8,8,428,Seller,88,98,98.0,435.0,8.0,Auto,Accepted
FullFromStoB,5,8,12,433,Buyer,123,99,,,,Manual,Expired
FullFromStoB,5,8,12,434,Seller,103,123,,,,Manual,Expired
FullFromStoB,5,8,13,437,Buyer,113,95,,,,Manual,Expired
FullFromStoB,5,8,19,436,Seller,108,114,,,,Manual,Expired
FullFromStoB,5,8,22,427,Buyer,138,97,,,,Manual,Expired
FullFromStoB,5,8,22,432,Seller,98,105,,,,Manual,Expired
FullFromStoB,5,8,23,433,Buyer,123,99,,,,Manual,Replaced
FullFromStoB,5,8,24,430,Seller,93,103,103.0,433.0,25.0,Manual,Accepted
FullFromStoB,5,8,25,437,Buyer,113,96,,,,Manual,Expired
FullFromStoB,5,8,25,433,Buyer,123,103,103.0,430.0,25.0,Auto,Accepted
FullFromStoB,5,8,30,434,Seller,103,123,,,,Manual,Expired
FullFromStoB,5,8,31,425,Buyer,143,55,,,,Manual,Replaced
FullFromStoB,5,8,34,436,Seller,108,114,,,,Manual,Expired
FullFromStoB,5,8,37,432,Seller,98,105,,,,Manual,Expired
FullFromStoB,5,8,38,427,Buyer,138,98,,,,Manual,Expired
FullFromStoB,5,8,39,437,Buyer,113,96,,,,Manual,Expired
FullFromStoB,5,8,41,425,Buyer,143,66,,,,Manual,Expired
FullFromStoB,5,8,46,436,Seller,108,114,,,,Manual,Expired
FullFromStoB,5,8,48,434,Seller,103,123,,,,Manual,Expired
FullFromStoB,5,8,52,425,Buyer,143,88,,,,Manual,Expired
FullFromStoB,5,8,52,437,Buyer,113,99,,,,Manual,Expired
FullFromStoB,5,8,52,427,Buyer,138,98,,,,Manual,Expired
FullFromStoB,5,8,53,432,Seller,98,104,104.0,431.0,58.0,Manual,Accepted
FullFromStoB,5,8,58,431,Buyer,128,104,104.0,432.0,58.0,Auto,Accepted
FullFromStoB,5,8,58,436,Seller,108,114,,,,Manual,Replaced
FullFromStoB,5,8,64,425,Buyer,143,90,,,,Manual,Expired
FullFromStoB,5,8,67,436,Seller,108,114,114.0,427.0,74.0,Manual,Accepted
FullFromStoB,5,8,67,427,Buyer,138,102,,,,Manual,Replaced
FullFromStoB,5,8,70,434,Seller,103,119,,,,Manual,Replaced
FullFromStoB,5,8,71,437,Buyer,113,99,,,,Manual,Expired
FullFromStoB,5,8,74,427,Buyer,138,114,114.0,436.0,74.0,Auto,Accepted
FullFromStoB,5,8,79,434,Seller,103,119,,,,Manual,Replaced
FullFromStoB,5,8,84,437,Buyer,113,101,,,,Manual,Expired
FullFromStoB,5,8,86,434,Seller,103,120,,,,Manual,Replaced
FullFromStoB,5,8,91,425,Buyer,143,98,,,,Manual,Replaced
FullFromStoB,5,8,93,434,Seller,103,117,,,,Manual,Replaced
FullFromStoB,5,8,98,434,Seller,103,114,114.0,425.0,98.0,Manual,Accepted
FullFromStoB,5,8,98,425,Buyer,143,114,114.0,434.0,98.0,Auto,Accepted
FullFromStoB,5,8,101,437,Buyer,113,102,,,,Manual,Expired
FullFromStoB,5,9,1,433,Buyer,123,99,99.0,428.0,8.0,Manual,Accepted
FullFromStoB,5,9,2,427,Buyer,138,99,99.0,426.0,8.0,Manual,Accepted
FullFromStoB,5,9,3,428,Seller,88,114,,,,Manual,Replaced
FullFromStoB,5,9,3,437,Buyer,113,95,,,,Manual,Expired
FullFromStoB,5,9,3,434,Seller,103,123,,,,Manual,Expired
FullFromStoB,5,9,4,432,Seller,98,105,105.0,429.0,4.0,Manual,Accepted
FullFromStoB,5,9,4,429,Buyer,133,105,105.0,432.0,4.0,Auto,Accepted
FullFromStoB,5,9,4,425,Buyer,143,5,,,,Manual,Expired
FullFromStoB,5,9,4,430,Seller,93,115,,,,Manual,Expired
FullFromStoB,5,9,8,428,Seller,88,99,99.0,433.0,8.0,Auto,Accepted
FullFromStoB,5,9,8,426,Seller,83,99,99.0,427.0,8.0,Manual,Replaced
FullFromStoB,5,9,8,436,Seller,108,121,,,,Manual,Replaced
FullFromStoB,5,9,11,431,Buyer,128,25,,,,Manual,Expired
FullFromStoB,5,9,11,435,Buyer,118,98,,,,Manual,Expired
FullFromStoB,5,9,15,436,Seller,108,121,,,,Manual,Expired
FullFromStoB,5,9,15,425,Buyer,143,66,,,,Manual,Expired
FullFromStoB,5,9,15,430,Seller,93,110,,,,Manual,Expired
FullFromStoB,5,9,17,437,Buyer,113,97,,,,Manual,Expired
FullFromStoB,5,9,17,434,Seller,103,125,,,,Manual,Expired
FullFromStoB,5,9,24,435,Buyer,118,99,,,,Manual,Expired
FullFromStoB,5,9,27,434,Seller,103,133,,,,Manual,Replaced
FullFromStoB,5,9,27,430,Seller,93,105,105.0,431.0,28.0,Manual,Accepted
FullFromStoB,5,9,28,436,Seller,108,121,,,,Manual,Expired
FullFromStoB,5,9,28,431,Buyer,128,105,105.0,430.0,28.0,Auto,Accepted
FullFromStoB,5,9,34,434,Seller,103,133,,,,Manual,Replaced
FullFromStoB,5,9,38,435,Buyer,118,100,,,,Manual,Expired
FullFromStoB,5,9,43,434,Seller,103,133,,,,Manual,Replaced
FullFromStoB,5,9,44,437,Buyer,113,98,,,,Manual,Expired
FullFromStoB,5,9,47,436,Seller,108,121,,,,Manual,Expired
FullFromStoB,5,9,49,434,Seller,103,128,,,,Manual,Replaced
FullFromStoB,5,9,51,435,Buyer,118,101,,,,Manual,Expired
FullFromStoB,5,9,56,434,Seller,103,117,,,,Manual,Replaced
FullFromStoB,5,9,56,425,Buyer,143,77,,,,Manual,Expired
FullFromStoB,5,9,59,434,Seller,103,123,,,,Manual,Replaced
FullFromStoB,5,9,60,436,Seller,108,115,,,,Manual,Expired
FullFromStoB,5,9,61,435,Buyer,118,102,,,,Manual,Expired
FullFromStoB,5,9,65,437,Buyer,113,102,,,,Manual,Expired
FullFromStoB,5,9,66,434,Seller,103,128,,,,Manual,Replaced
FullFromStoB,5,9,70,434,Seller,103,114,,,,Manual,Replaced
FullFromStoB,5,9,72,425,Buyer,143,80,,,,Manual,Replaced
FullFromStoB,5,9,73,434,Seller,103,126,,,,Manual,Replaced
FullFromStoB,5,9,74,436,Seller,108,113,,,,Manual,Expired
FullFromStoB,5,9,75,435,Buyer,118,103,,,,Manual,Expired
FullFromStoB,5,9,79,425,Buyer,143,89,,,,Manual,Replaced
FullFromStoB,5,9,81,434,Seller,103,119,,,,Manual,Replaced
FullFromStoB,5,9,81,437,Buyer,113,105,,,,Manual,Expired
FullFromStoB,5,9,86,436,Seller,108,113,113.0,425.0,88.0,Manual,Accepted
FullFromStoB,5,9,88,434,Seller,103,124,,,,Manual,Replaced
FullFromStoB,5,9,88,425,Buyer,143,113,113.0,436.0,88.0,Auto,Accepted
FullFromStoB,5,9,91,435,Buyer,118,106,,,,Manual,Expired
FullFromStoB,5,9,93,434,Seller,103,118,,,,Manual,Replaced
FullFromStoB,5,9,98,434,Seller,103,117,,,,Manual,Expired
FullFromStoB,5,10,1,433,Buyer,123,99,,,,Manual,Expired
FullFromStoB,5,10,2,437,Buyer,113,95,,,,Manual,Replaced
FullFromStoB,5,10,2,429,Buyer,133,85,,,,Manual,Expired
FullFromStoB,5,10,2,427,Buyer,138,99,,,,Manual,Expired
FullFromStoB,5,10,4,434,Seller,103,150,,,,Manual,Replaced
FullFromStoB,5,10,4,436,Seller,108,131,,,,Manual,Expired
FullFromStoB,5,10,4,432,Seller,98,105,105.0,437.0,7.0,Manual,Accepted
FullFromStoB,5,10,4,430,Seller,93,130,,,,Manual,Expired
FullFromStoB,5,10,5,428,Seller,88,120,,,,Manual,Expired
FullFromStoB,5,10,5,431,Buyer,128,66,,,,Manual,Expired
FullFromStoB,5,10,7,425,Buyer,143,88,,,,Manual,Expired
FullFromStoB,5,10,7,437,Buyer,113,105,105.0,432.0,7.0,Auto,Accepted
FullFromStoB,5,10,10,435,Buyer,118,100,100.0,426.0,12.0,Manual,Accepted
FullFromStoB,5,10,11,434,Seller,103,133,133.0,429.0,19.0,Manual,Accepted
FullFromStoB,5,10,12,426,Seller,83,99,100.0,435.0,12.0,Manual,Replaced
FullFromStoB,5,10,15,433,Buyer,123,100,100.0,428.0,16.0,Manual,Accepted
FullFromStoB,5,10,16,428,Seller,88,100,100.0,433.0,16.0,Auto,Accepted
FullFromStoB,5,10,19,429,Buyer,133,133,133.0,434.0,19.0,Auto,Accepted
FullFromStoB,5,10,24,436,Seller,108,131,,,,Manual,Expired
FullFromStoB,5,10,26,430,Seller,93,125,,,,Manual,Replaced
FullFromStoB,5,10,27,427,Buyer,138,100,100.0,430.0,34.0,Manual,Accepted
FullFromStoB,5,10,30,425,Buyer,143,47,,,,Manual,Expired
FullFromStoB,5,10,34,430,Seller,93,100,100.0,427.0,34.0,Auto,Accepted
FullFromStoB,5,10,39,436,Seller,108,131,,,,Manual,Expired
FullFromStoB,5,10,40,425,Buyer,143,77,,,,Manual,Expired
FullFromStoB,5,10,51,436,Seller,108,131,,,,Manual,Expired
FullFromStoB,5,10,58,431,Buyer,128,80,,,,Manual,Expired
FullFromStoB,5,10,64,436,Seller,108,133,,,,Manual,Expired
FullFromStoB,5,10,71,425,Buyer,143,99,,,,Manual,Expired
FullFromStoB,5,10,76,436,Seller,108,123,123.0,431.0,78.0,Manual,Accepted
FullFromStoB,5,10,78,431,Buyer,128,123,123.0,436.0,78.0,Auto,Accepted
FullFromStoB,5,10,100,425,Buyer,143,44,,,,Manual,Expired
BB,1,1,3,15,Seller,103,198,,,,Manual,Expired
BB,1,1,4,7,Seller,83,500,,,,Manual,Replaced
BB,1,1,4,3,Seller,73,150,,,,Manual,Expired
BB,1,1,4,12,Buyer,128,100,100.0,5.0,7.0,Manual,Accepted
BB,1,1,5,20,Buyer,108,1,,,,Manual,Expired
BB,1,1,7,16,Buyer,118,20,,,,Manual,Expired
BB,1,1,7,13,Seller,98,105,,,,Manual,Expired
BB,1,1,7,5,Seller,78,88,100.0,12.0,7.0,Manual,Replaced
BB,1,1,7,8,Buyer,138,5,,,,Manual,Expired
BB,1,1,8,17,Seller,108,200,,,,Manual,Replaced
BB,1,1,8,11,Seller,93,98,98.0,6.0,10.0,Manual,Accepted
BB,1,1,8,22,Buyer,103,25,,,,Manual,Expired
BB,1,1,9,7,Seller,83,400,,,,Manual,Expired
BB,1,1,10,19,Seller,113,225,,,,Manual,Expired
BB,1,1,10,6,Buyer,143,120,98.0,11.0,10.0,Manual,Replaced
BB,1,1,10,4,Buyer,148,10,,,,Manual,Expired
BB,1,1,12,17,Seller,108,180,,,,Manual,Expired
BB,1,1,12,14,Buyer,123,15,,,,Manual,Expired
BB,1,1,13,10,Buyer,133,1,,,,Manual,Expired
BB,1,1,15,21,Seller,118,125,,,,Manual,Expired
BB,1,1,16,15,Seller,103,196,,,,Manual,Expired
BB,1,1,19,3,Seller,73,180,,,,Manual,Expired
BB,1,1,21,20,Buyer,108,20,,,,Manual,Expired
BB,1,1,22,13,Seller,98,104,,,,Manual,Replaced
BB,1,1,28,15,Seller,103,194,,,,Manual,Expired
BB,1,1,30,13,Seller,98,100,,,,Manual,Expired
BB,1,1,30,3,Seller,73,120,,,,Manual,Expired
BB,1,1,31,10,Buyer,133,5,,,,Manual,Expired
BB,1,1,32,8,Buyer,138,10,,,,Manual,Expired
BB,1,1,33,19,Seller,113,220,,,,Manual,Expired
BB,1,1,33,7,Seller,83,200,,,,Manual,Expired
BB,1,1,36,20,Buyer,108,35,,,,Manual,Expired
BB,1,1,36,14,Buyer,123,25,,,,Manual,Expired
BB,1,1,37,22,Buyer,103,45,,,,Manual,Expired
BB,1,1,38,17,Seller,108,180,,,,Manual,Expired
BB,1,1,40,15,Seller,103,192,,,,Manual,Expired
BB,1,1,40,21,Seller,118,125,,,,Manual,Expired
BB,1,1,41,3,Seller,73,105,,,,Manual,Expired
BB,1,1,42,13,Seller,98,101,,,,Manual,Expired
BB,1,1,47,10,Buyer,133,25,,,,Manual,Expired
BB,1,1,49,19,Seller,113,200,,,,Manual,Expired
BB,1,1,49,17,Seller,108,175,,,,Manual,Expired
BB,1,1,50,22,Buyer,103,55,,,,Manual,Expired
BB,1,1,50,8,Buyer,138,10,,,,Manual,Expired
BB,1,1,51,15,Seller,103,190,,,,Manual,Expired
BB,1,1,51,20,Buyer,108,50,,,,Manual,Expired
BB,1,1,52,7,Seller,83,201,,,,Manual,Expired
BB,1,1,53,3,Seller,73,99,,,,Manual,Expired
BB,1,1,59,13,Seller,98,99,,,,Manual,Expired
BB,1,1,62,15,Seller,103,188,,,,Manual,Expired
BB,1,1,63,17,Seller,108,174,,,,Manual,Expired
BB,1,1,63,22,Buyer,103,65,,,,Manual,Expired
BB,1,1,64,4,Buyer,148,15,,,,Manual,Expired
BB,1,1,65,8,Buyer,138,20,,,,Manual,Expired
BB,1,1,65,20,Buyer,108,75,,,,Manual,Expired
BB,1,1,65,19,Seller,113,190,,,,Manual,Expired
BB,1,1,65,10,Buyer,133,75,,,,Manual,Expired
BB,1,1,66,3,Seller,73,95,,,,Manual,Expired
BB,1,1,66,7,Seller,83,5001,,,,Manual,Expired
BB,1,1,71,14,Buyer,123,50,,,,Manual,Expired
BB,1,1,73,15,Seller,103,150,,,,Manual,Expired
BB,1,1,74,21,Seller,118,124,,,,Manual,Expired
BB,1,1,74,22,Buyer,103,75,,,,Manual,Expired
BB,1,1,76,16,Buyer,118,40,,,,Manual,Expired
BB,1,1,76,3,Seller,73,85,85.0,20.0,80.0,Manual,Accepted
BB,1,1,77,13,Seller,98,101,,,,Manual,Expired
BB,1,1,77,4,Buyer,148,48,,,,Manual,Expired
BB,1,1,79,7,Seller,83,350,,,,Manual,Expired
BB,1,1,80,20,Buyer,108,90,85.0,3.0,80.0,Manual,Replaced
BB,1,1,81,17,Seller,108,173,,,,Manual,Expired
BB,1,1,81,10,Buyer,133,80,,,,Manual,Expired
BB,1,1,81,8,Buyer,138,25,,,,Manual,Expired
BB,1,1,83,19,Seller,113,185,,,,Manual,Expired
BB,1,1,86,22,Buyer,103,85,,,,Manual,Expired
BB,1,1,86,15,Seller,103,148,,,,Manual,Expired
BB,1,1,88,13,Seller,98,105,,,,Manual,Expired
BB,1,1,89,16,Buyer,118,80,,,,Manual,Expired
BB,1,1,92,17,Seller,108,172,,,,Manual,Replaced
BB,1,1,92,10,Buyer,133,100,100.0,9.0,97.0,Manual,Accepted
BB,1,1,92,4,Buyer,148,92,,,,Manual,Expired
BB,1,1,95,7,Seller,83,300,,,,Manual,Expired
BB,1,1,97,21,Seller,118,123,,,,Manual,Expired
BB,1,1,97,9,Seller,88,98,100.0,10.0,97.0,Manual,Replaced
BB,1,1,97,17,Seller,108,140,,,,Manual,Expired
BB,1,1,99,15,Seller,103,146,,,,Manual,Expired
BB,1,1,102,13,Seller,98,108,108.0,4.0,105.0,Manual,Accepted
BB,1,1,103,16,Buyer,118,100,,,,Manual,Expired
BB,1,1,104,19,Seller,113,182,,,,Manual,Expired
BB,1,1,105,4,Buyer,148,130,108.0,13.0,105.0,Manual,Replaced
BB,1,1,111,15,Seller,103,103,,,,Manual,Expired
BB,1,1,112,21,Seller,118,123,,,,Manual,Expired
BB,1,1,114,22,Buyer,103,75,,,,Manual,Expired
BB,1,1,115,16,Buyer,118,101,,,,Manual,Expired
BB,1,1,116,14,Buyer,123,5,,,,Manual,Expired
BB,1,1,117,19,Seller,113,175,,,,Manual,Expired
BB,1,1,117,8,Buyer,138,15,,,,Manual,Expired
BB,1,1,119,17,Seller,108,115,,,,Manual,Expired
BB,1,2,4,5,Seller,78,90,90.0,6.0,7.0,Manual,Accepted
BB,1,2,4,20,Buyer,108,1,,,,Manual,Expired
BB,1,2,4,10,Buyer,133,25,,,,Manual,Expired
BB,1,2,5,15,Seller,103,103,,,,Manual,Expired
BB,1,2,5,3,Seller,73,240,,,,Manual,Expired
BB,1,2,5,7,Seller,83,5000,,,,Manual,Expired
BB,1,2,6,9,Seller,88,99,99.0,4.0,13.0,Manual,Accepted
BB,1,2,6,17,Seller,108,150,,,,Manual,Expired
BB,1,2,6,22,Buyer,103,85,,,,Manual,Expired
BB,1,2,7,13,Seller,98,109,,,,Manual,Expired
BB,1,2,7,6,Buyer,143,105,90.0,5.0,7.0,Manual,Replaced
BB,1,2,7,11,Seller,93,115,,,,Manual,Expired
BB,1,2,8,19,Seller,113,225,,,,Manual,Expired
BB,1,2,8,12,Buyer,128,70,,,,Manual,Expired
BB,1,2,8,8,Buyer,138,45,,,,Manual,Expired
BB,1,2,9,21,Seller,118,123,,,,Manual,Expired
BB,1,2,10,14,Buyer,123,70,,,,Manual,Expired
BB,1,2,13,4,Buyer,148,100,99.0,9.0,13.0,Manual,Replaced
BB,1,2,15,10,Buyer,133,50,,,,Manual,Expired
BB,1,2,15,20,Buyer,108,20,,,,Manual,Expired
BB,1,2,16,3,Seller,73,200,,,,Manual,Expired
BB,1,2,17,16,Buyer,118,50,,,,Manual,Expired
BB,1,2,20,22,Buyer,103,95,,,,Manual,Expired
BB,1,2,23,15,Seller,103,103,,,,Manual,Expired
BB,1,2,24,12,Buyer,128,70,,,,Manual,Expired
BB,1,2,26,10,Buyer,133,60,,,,Manual,Expired
BB,1,2,26,20,Buyer,108,55,,,,Manual,Expired
BB,1,2,27,3,Seller,73,200,,,,Manual,Expired
BB,1,2,28,8,Buyer,138,50,,,,Manual,Expired
BB,1,2,28,13,Seller,98,108,,,,Manual,Expired
BB,1,2,31,21,Seller,118,122,,,,Manual,Expired
BB,1,2,33,19,Seller,113,200,,,,Manual,Expired
BB,1,2,33,16,Buyer,118,80,,,,Manual,Expired
BB,1,2,36,15,Seller,103,103,,,,Manual,Expired
BB,1,2,36,22,Buyer,103,100,,,,Manual,Expired
BB,1,2,37,10,Buyer,133,70,,,,Manual,Expired
BB,1,2,37,20,Buyer,108,65,,,,Manual,Expired
BB,1,2,38,3,Seller,73,190,,,,Manual,Expired
BB,1,2,41,12,Buyer,128,80,,,,Manual,Expired
BB,1,2,41,13,Seller,98,105,,,,Manual,Expired
BB,1,2,48,16,Buyer,118,100,,,,Manual,Expired
BB,1,2,48,20,Buyer,108,75,,,,Manual,Expired
BB,1,2,48,10,Buyer,133,80,,,,Manual,Expired
BB,1,2,49,3,Seller,73,190,,,,Manual,Expired
BB,1,2,52,13,Seller,98,109,,,,Manual,Expired
BB,1,2,52,12,Buyer,128,90,,,,Manual,Expired
BB,1,2,58,8,Buyer,138,20,,,,Manual,Expired
BB,1,2,59,20,Buyer,108,80,,,,Manual,Expired
BB,1,2,60,11,Seller,93,113,,,,Manual,Expired
BB,1,2,60,3,Seller,73,140,,,,Manual,Expired
BB,1,2,60,16,Buyer,118,101,,,,Manual,Expired
BB,1,2,61,10,Buyer,133,90,,,,Manual,Expired
BB,1,2,61,21,Seller,118,121,,,,Manual,Expired
BB,1,2,63,19,Seller,113,160,,,,Manual,Expired
BB,1,2,63,13,Seller,98,111,,,,Manual,Expired
BB,1,2,65,15,Seller,103,103,,,,Manual,Expired
BB,1,2,65,12,Buyer,128,100,,,,Manual,Expired
BB,1,2,70,20,Buyer,108,83,,,,Manual,Expired
BB,1,2,71,3,Seller,73,110,,,,Manual,Expired
BB,1,2,72,10,Buyer,133,95,,,,Manual,Expired
BB,1,2,73,8,Buyer,138,65,,,,Manual,Expired
BB,1,2,74,13,Seller,98,104,104.0,16.0,75.0,Manual,Accepted
BB,1,2,75,11,Seller,93,111,,,,Manual,Expired
BB,1,2,75,16,Buyer,118,105,104.0,13.0,75.0,Manual,Replaced
BB,1,2,76,21,Seller,118,120,,,,Manual,Expired
BB,1,2,81,20,Buyer,108,87,,,,Manual,Expired
BB,1,2,82,22,Buyer,103,15,,,,Manual,Expired
BB,1,2,83,12,Buyer,128,110,110.0,3.0,84.0,Manual,Accepted
BB,1,2,83,10,Buyer,133,101,,,,Manual,Expired
BB,1,2,84,3,Seller,73,100,110.0,12.0,84.0,Manual,Replaced
BB,1,2,85,19,Seller,113,150,,,,Manual,Expired
BB,1,2,88,11,Seller,93,105,105.0,10.0,94.0,Manual,Accepted
BB,1,2,88,8,Buyer,138,55,,,,Manual,Expired
BB,1,2,91,21,Seller,118,119,,,,Manual,Expired
BB,1,2,91,20,Buyer,108,93,,,,Manual,Replaced
BB,1,2,94,10,Buyer,133,105,105.0,11.0,94.0,Manual,Replaced
BB,1,2,97,22,Buyer,103,90,,,,Manual,Expired
BB,1,2,98,20,Buyer,108,100,,,,Manual,Replaced
BB,1,2,102,8,Buyer,138,85,,,,Manual,Expired
BB,1,2,104,20,Buyer,108,105,,,,Manual,Replaced
BB,1,2,105,19,Seller,113,140,,,,Manual,Expired
BB,1,2,105,21,Seller,118,118,,,,Manual,Expired
BB,1,2,106,17,Seller,108,145,,,,Manual,Replaced
BB,1,2,107,20,Buyer,108,107,,,,Manual,Replaced
BB,1,2,108,17,Seller,108,110,,,,Manual,Expired
BB,1,2,113,20,Buyer,108,108,,,,Manual,Expired
BB,1,2,116,21,Seller,118,150,,,,Manual,Expired
BB,1,2,116,22,Buyer,103,90,,,,Manual,Expired
BB,1,2,117,14,Buyer,123,8,,,,Manual,Expired
BB,1,3,3,16,Buyer,118,105,105.0,5.0,3.0,Manual,Accepted
BB,1,3,3,4,Buyer,148,100,,,,Manual,Expired
BB,1,3,3,5,Seller,78,88,105.0,16.0,3.0,Manual,Replaced
BB,1,3,3,6,Buyer,143,101,101.0,9.0,4.0,Manual,Accepted
BB,1,3,4,9,Seller,88,99,101.0,6.0,4.0,Manual,Replaced
BB,1,3,4,3,Seller,73,140,,,,Manual,Expired
BB,1,3,5,8,Buyer,138,100,,,,Manual,Expired
BB,1,3,5,20,Buyer,108,55,,,,Manual,Expired
BB,1,3,5,17,Seller,108,120,,,,Manual,Expired
BB,1,3,5,11,Seller,93,107,,,,Manual,Expired
BB,1,3,6,19,Seller,113,130,,,,Manual,Expired
BB,1,3,6,12,Buyer,128,100,,,,Manual,Expired
BB,1,3,6,10,Buyer,133,14,,,,Manual,Expired
BB,1,3,8,13,Seller,98,110,,,,Manual,Replaced
BB,1,3,9,7,Seller,83,300,,,,Manual,Expired
BB,1,3,10,21,Seller,118,125,,,,Manual,Expired
BB,1,3,15,4,Buyer,148,105,,,,Manual,Replaced
BB,1,3,16,22,Buyer,103,24,,,,Manual,Expired
BB,1,3,17,17,Seller,108,120,,,,Manual,Expired
BB,1,3,17,13,Seller,98,109,109.0,4.0,23.0,Manual,Accepted
BB,1,3,17,10,Buyer,133,25,,,,Manual,Expired
BB,1,3,19,11,Seller,93,107,107.0,8.0,20.0,Manual,Accepted
BB,1,3,20,3,Seller,73,126,,,,Manual,Expired
BB,1,3,20,8,Buyer,138,130,107.0,11.0,20.0,Manual,Replaced
BB,1,3,20,20,Buyer,108,75,,,,Manual,Expired
BB,1,3,23,4,Buyer,148,110,109.0,13.0,23.0,Manual,Replaced
BB,1,3,23,12,Buyer,128,105,105.0,7.0,26.0,Manual,Accepted
BB,1,3,25,21,Seller,118,123,,,,Manual,Expired
BB,1,3,26,7,Seller,83,99,105.0,12.0,26.0,Manual,Replaced
BB,1,3,28,17,Seller,108,120,,,,Manual,Expired
BB,1,3,28,10,Buyer,133,40,,,,Manual,Expired
BB,1,3,29,22,Buyer,103,86,,,,Manual,Expired
BB,1,3,30,3,Seller,73,128,,,,Manual,Expired
BB,1,3,31,20,Buyer,108,83,,,,Manual,Expired
BB,1,3,39,10,Buyer,133,50,,,,Manual,Expired
BB,1,3,40,17,Seller,108,121,,,,Manual,Replaced
BB,1,3,40,3,Seller,73,130,,,,Manual,Replaced
BB,1,3,42,20,Buyer,108,90,,,,Manual,Expired
BB,1,3,43,17,Seller,108,122,,,,Manual,Replaced
BB,1,3,46,19,Seller,113,126,,,,Manual,Expired
BB,1,3,47,17,Seller,108,123,,,,Manual,Replaced
BB,1,3,48,3,Seller,73,134,,,,Manual,Replaced
BB,1,3,49,21,Seller,118,118,,,,Manual,Expired
BB,1,3,49,17,Seller,108,124,,,,Manual,Replaced
BB,1,3,49,10,Buyer,133,60,,,,Manual,Expired
BB,1,3,53,20,Buyer,108,95,,,,Manual,Expired
BB,1,3,53,3,Seller,73,140,,,,Manual,Replaced
BB,1,3,54,17,Seller,108,125,,,,Manual,Replaced
BB,1,3,57,17,Seller,108,126,,,,Manual,Replaced
BB,1,3,60,3,Seller,73,100,100.0,20.0,64.0,Manual,Accepted
BB,1,3,60,10,Buyer,133,75,,,,Manual,Expired
BB,1,3,61,17,Seller,108,119,,,,Manual,Replaced
